timestamp,filename,angle,torque,speed,fullpath,filename2
1479424439154066432,/center/1479424439154066432.jpg,-0.23911011219024658,-1.3125,20.18055534362793,round2/train/center/1479424439154066432.jpg,165914601
1479424439194398976,/center/1479424439194398976.jpg,-0.235619455575943,-1.125,20.172222137451172,round2/train/center/1479424439194398976.jpg,205947274
1479424439194398976,/center/1479424439194398976.jpg,-0.235619455575943,-1.25,20.163888931274414,round2/train/center/1479424439194398976.jpg,246019371
1479424439294939904,/center/1479424439294939904.jpg,-0.235619455575943,-1.25,20.1472225189209,round2/train/center/1479424439294939904.jpg,306154412
1479424439345304576,/center/1479424439294939904.jpg,-0.23911011219024658,-1.375,20.136110305786133,round2/train/center/1479424439294939904.jpg,346213028
1479424439395624960,/center/1479424439395624960.jpg,-0.23911011219024658,-1.1875,20.136110305786133,round2/train/center/1479424439395624960.jpg,406313865
1479424439395624960,/center/1479424439395624960.jpg,-0.24085544049739838,-1.375,20.14444351196289,round2/train/center/1479424439395624960.jpg,446402039
1479424439496819712,/center/1479424439496819712.jpg,-0.235619455575943,-1.1875,20.163888931274414,round2/train/center/1479424439496819712.jpg,506464531
1479424439537041920,/center/1479424439496819712.jpg,-0.23387411236763,-1.25,20.172222137451172,round2/train/center/1479424439496819712.jpg,546621601
1479424439597602816,/center/1479424439597602816.jpg,-0.2321287840604782,-1.125,20.183332443237305,round2/train/center/1479424439597602816.jpg,606875229
1479424439648023040,/center/1479424439597602816.jpg,-0.23038345575332642,-1.1875,20.177778244018555,round2/train/center/1479424439597602816.jpg,646921952
1479424439698484736,/center/1479424439698484736.jpg,-0.2321287840604782,-1.1875,20.177778244018555,round2/train/center/1479424439698484736.jpg,706880083
1479424439738659584,/center/1479424439698484736.jpg,-0.23387411236763,-1.5625,20.163888931274414,round2/train/center/1479424439698484736.jpg,746921915
1479424439788860672,/center/1479424439788860672.jpg,-0.23911011219024658,-1.5625,20.155555725097656,round2/train/center/1479424439788860672.jpg,807000090
1479424439839108352,/center/1479424439788860672.jpg,-0.24085544049739838,-1.3125,20.155555725097656,round2/train/center/1479424439788860672.jpg,847063533
1479424439889326336,/center/1479424439889326336.jpg,-0.24609142541885376,-1.375,20.13888931274414,round2/train/center/1479424439889326336.jpg,907151914
1479424439949707520,/center/1479424439889326336.jpg,-0.24609142541885376,-1.4375,20.127777099609375,round2/train/center/1479424439889326336.jpg,947252470
1479424439990055680,/center/1479424439990055680.jpg,-0.24783675372600555,-1.625,20.116666793823242,round2/train/center/1479424439990055680.jpg,7313489
1479424439990055680,/center/1479424439990055680.jpg,-0.25132742524147034,-1.1875,20.11111068725586,round2/train/center/1479424439990055680.jpg,47395156
1479424440091010816,/center/1479424440091010816.jpg,-0.24958208203315735,-1.3125,20.100000381469727,round2/train/center/1479424440091010816.jpg,107507273
1479424440141493760,/center/1479424440091010816.jpg,-0.24783675372600555,-1.375,20.09166717529297,round2/train/center/1479424440091010816.jpg,147621214
1479424440191921920,/center/1479424440191921920.jpg,-0.24783675372600555,-1.4375,20.077777862548828,round2/train/center/1479424440191921920.jpg,207678788
1479424440242439424,/center/1479424440242439424.jpg,-0.24783675372600555,-1.5625,20.05555534362793,round2/train/center/1479424440242439424.jpg,247741355
1479424440292923392,/center/1479424440292923392.jpg,-0.24783675372600555,-1.3125,20.044445037841797,round2/train/center/1479424440292923392.jpg,308046441
1479424440343359488,/center/1479424440343359488.jpg,-0.24783675372600555,-1.375,20.03611183166504,round2/train/center/1479424440343359488.jpg,348090904
1479424440393776384,/center/1479424440393776384.jpg,-0.24783675372600555,-1.3125,20.02777862548828,round2/train/center/1479424440393776384.jpg,408048094
1479424440443972608,/center/1479424440443972608.jpg,-0.24958208203315735,-1.4375,20.011110305786133,round2/train/center/1479424440443972608.jpg,448111161
1479424440494226688,/center/1479424440494226688.jpg,-0.24958208203315735,-1.4375,19.997222900390625,round2/train/center/1479424440494226688.jpg,508249898
1479424440544521728,/center/1479424440494226688.jpg,-0.24958208203315735,-1.3125,19.98055648803711,round2/train/center/1479424440494226688.jpg,548245326
1479424440594880000,/center/1479424440594880000.jpg,-0.24958208203315735,-1.1875,19.96666717529297,round2/train/center/1479424440594880000.jpg,608361509
1479424440594880000,/center/1479424440594880000.jpg,-0.24783675372600555,-1.125,19.950000762939453,round2/train/center/1479424440594880000.jpg,648701840
1479424440695715328,/center/1479424440695715328.jpg,-0.2373647838830948,-1.0,19.924999237060547,round2/train/center/1479424440695715328.jpg,708527885
1479424440746136320,/center/1479424440695715328.jpg,-0.22863812744617462,-0.875,19.91666603088379,round2/train/center/1479424440695715328.jpg,748630620
1479424440796474112,/center/1479424440796474112.jpg,-0.20943951606750488,-0.875,19.91111183166504,round2/train/center/1479424440796474112.jpg,808710846
1479424440846966784,/center/1479424440796474112.jpg,-0.19722220301628113,-0.9375,19.891666412353516,round2/train/center/1479424440796474112.jpg,848772443
1479424440897369088,/center/1479424440897369088.jpg,-0.19373154640197754,-1.0625,19.880556106567383,round2/train/center/1479424440897369088.jpg,908859235
1479424440897369088,/center/1479424440897369088.jpg,-0.19373154640197754,-1.1875,19.858333587646484,round2/train/center/1479424440897369088.jpg,948929413
1479424440998248704,/center/1479424440998248704.jpg,-0.2042035162448883,-1.375,19.827777862548828,round2/train/center/1479424440998248704.jpg,9004640
1479424441048588544,/center/1479424440998248704.jpg,-0.21642082929611206,-1.4375,19.830554962158203,round2/train/center/1479424440998248704.jpg,49102691
1479424441088829952,/center/1479424441088829952.jpg,-0.24260076880455017,-1.5625,19.808332443237305,round2/train/center/1479424441088829952.jpg,109190485
1479424441139272704,/center/1479424441139272704.jpg,-0.2583087384700775,-1.75,19.816667556762695,round2/train/center/1479424441139272704.jpg,149429230
1479424441189627904,/center/1479424441189627904.jpg,-0.2635447084903717,-1.5625,19.825000762939453,round2/train/center/1479424441189627904.jpg,209483230
1479424441240051200,/center/1479424441189627904.jpg,-0.2600540518760681,-1.25,19.830554962158203,round2/train/center/1479424441189627904.jpg,249404668
1479424441290301440,/center/1479424441290301440.jpg,-0.24609142541885376,-1.0625,19.81944465637207,round2/train/center/1479424441290301440.jpg,309609177
1479424441340725504,/center/1479424441340725504.jpg,-0.23911011219024658,-1.1875,19.816667556762695,round2/train/center/1479424441340725504.jpg,349625524
1479424441391303680,/center/1479424441391303680.jpg,-0.23038345575332642,-1.125,19.794445037841797,round2/train/center/1479424441391303680.jpg,409679645
1479424441441681152,/center/1479424441441681152.jpg,-0.22863812744617462,-1.0625,19.79166603088379,round2/train/center/1479424441441681152.jpg,449770368
1479424441492171520,/center/1479424441492171520.jpg,-0.22514747083187103,-1.0,19.780555725097656,round2/train/center/1479424441492171520.jpg,509865874
1479424441542619392,/center/1479424441542619392.jpg,-0.21991148591041565,-1.0,19.755556106567383,round2/train/center/1479424441542619392.jpg,549954468
1479424441593312256,/center/1479424441593312256.jpg,-0.21118484437465668,-0.9375,19.73055648803711,round2/train/center/1479424441593312256.jpg,610026467
1479424441643831296,/center/1479424441643831296.jpg,-0.2059488445520401,-0.8125,19.72222137451172,round2/train/center/1479424441643831296.jpg,650114408
1479424441694124544,/center/1479424441694124544.jpg,-0.19024088978767395,-0.75,19.700000762939453,round2/train/center/1479424441694124544.jpg,710180838
1479424441744505600,/center/1479424441744505600.jpg,-0.17976891994476318,-0.8125,19.677778244018555,round2/train/center/1479424441744505600.jpg,750285116
1479424441794952960,/center/1479424441794952960.jpg,-0.16929693520069122,-0.5625,19.663888931274414,round2/train/center/1479424441794952960.jpg,810354250
1479424441845259008,/center/1479424441845259008.jpg,-0.16057029366493225,-0.625,19.6472225189209,round2/train/center/1479424441845259008.jpg,850443112
1479424441895709696,/center/1479424441895709696.jpg,-0.14137166738510132,-0.4375,19.608333587646484,round2/train/center/1479424441895709696.jpg,910530707
1479424441946032384,/center/1479424441946032384.jpg,-0.12566371262073517,-0.25,19.6027774810791,round2/train/center/1479424441946032384.jpg,950608255
1479424441986294528,/center/1479424441986294528.jpg,-0.09948376566171646,-0.0625,19.580554962158203,round2/train/center/1479424441986294528.jpg,10736068
1479424442048600320,/center/1479424442048600320.jpg,-0.0872664600610733,0.0,19.552778244018555,round2/train/center/1479424442048600320.jpg,50783277
1479424442088986368,/center/1479424442088986368.jpg,-0.07679449021816254,0.1875,19.53611183166504,round2/train/center/1479424442088986368.jpg,110864163
1479424442088986368,/center/1479424442088986368.jpg,-0.07679449021816254,-0.125,19.505556106567383,round2/train/center/1479424442088986368.jpg,150924311
1479424442200252160,/center/1479424442159471872.jpg,-0.07679449021816254,-0.1875,19.51388931274414,round2/train/center/1479424442159471872.jpg,211022576
1479424442200252160,/center/1479424442200252160.jpg,-0.07679449021816254,-0.1875,19.491666793823242,round2/train/center/1479424442200252160.jpg,251111457
1479424442301524992,/center/1479424442301524992.jpg,-0.07679449021816254,-0.25,19.483333587646484,round2/train/center/1479424442301524992.jpg,311214495
1479424442301524992,/center/1479424442301524992.jpg,-0.07679449021816254,-0.25,19.45833396911621,round2/train/center/1479424442301524992.jpg,351273633
1479424442402438656,/center/1479424442402438656.jpg,-0.08203047513961792,-0.4375,19.422222137451172,round2/train/center/1479424442402438656.jpg,411403160
1479424442402438656,/center/1479424442402438656.jpg,-0.08377580344676971,-0.5625,19.383333206176758,round2/train/center/1479424442402438656.jpg,451431067
1479424442503738112,/center/1479424442503738112.jpg,-0.09250245243310928,-0.875,19.344444274902344,round2/train/center/1479424442503738112.jpg,511636601
1479424442544228096,/center/1479424442544228096.jpg,-0.10471975803375244,-0.8125,19.316667556762695,round2/train/center/1479424442544228096.jpg,551608297
1479424442594588672,/center/1479424442594588672.jpg,-0.13089969754219055,-1.125,19.28611183166504,round2/train/center/1479424442594588672.jpg,611732286
1479424442644858624,/center/1479424442644858624.jpg,-0.1448623239994049,-1.0625,19.26944351196289,round2/train/center/1479424442644858624.jpg,651784825
1479424442695346176,/center/1479424442695346176.jpg,-0.16231562197208405,-1.0625,19.22222137451172,round2/train/center/1479424442695346176.jpg,711902787
1479424442695346176,/center/1479424442695346176.jpg,-0.16580627858638763,-1.0,19.202777862548828,round2/train/center/1479424442695346176.jpg,751954654
1479424442806409984,/center/1479424442755902464.jpg,-0.16580627858638763,-1.0625,19.163888931274414,round2/train/center/1479424442755902464.jpg,812043736
1479424442806409984,/center/1479424442806409984.jpg,-0.16580627858638763,-1.125,19.141666412353516,round2/train/center/1479424442806409984.jpg,852109566
1479424442908164352,/center/1479424442908164352.jpg,-0.1745329201221466,-1.3125,19.100000381469727,round2/train/center/1479424442908164352.jpg,912207023
