timestamp,filename,angle,torque,speed,fullpath,filename2
1479425834062828032,center/1479425834062828032.jpg,0.019198622554540634,0.0625,20.169445037841797,round2/train/center/1479425834062828032.jpg,79870178
1479425834062828032,center/1479425834062828032.jpg,0.019198622554540634,-0.125,20.163888931274414,round2/train/center/1479425834062828032.jpg,99917142
1479425834157266176,center/1479425834157266176.jpg,0.019198622554540634,-0.0625,20.15277862548828,round2/train/center/1479425834157266176.jpg,160023222
1479425834157266176,center/1479425834157266176.jpg,0.02094395086169243,-0.125,20.14444351196289,round2/train/center/1479425834157266176.jpg,200080013
1479425834248540416,center/1479425834248540416.jpg,0.02094395086169243,-0.1875,20.136110305786133,round2/train/center/1479425834248540416.jpg,260183034
1479425834248540416,center/1479425834248540416.jpg,0.02094395086169243,-0.25,20.133333206176758,round2/train/center/1479425834248540416.jpg,300379766
1479425834350449920,center/1479425834350449920.jpg,0.01745329238474369,-1.0,20.125,round2/train/center/1479425834350449920.jpg,360356835
1479425834350449920,center/1479425834350449920.jpg,-0.005235987715423107,-1.125,20.122222900390625,round2/train/center/1479425834350449920.jpg,400410634
1479425834444879360,center/1479425834444879360.jpg,-0.036651913076639175,-1.0625,20.11111068725586,round2/train/center/1479425834444879360.jpg,460579011
1479425834444879360,center/1479425834444879360.jpg,-0.045378562062978745,-1.1875,20.100000381469727,round2/train/center/1479425834444879360.jpg,500599810
1479425834547804672,center/1479425834547804672.jpg,-0.05585053563117981,-1.1875,20.080554962158203,round2/train/center/1479425834547804672.jpg,560695735
1479425834547804672,center/1479425834547804672.jpg,-0.0593411959707737,-0.9375,20.063888549804688,round2/train/center/1479425834547804672.jpg,600727097
1479425834648636928,center/1479425834648636928.jpg,-0.05585053563117981,-0.6875,20.047222137451172,round2/train/center/1479425834648636928.jpg,660832630
1479425834648636928,center/1479425834648636928.jpg,-0.04886921867728233,-0.6875,20.030555725097656,round2/train/center/1479425834648636928.jpg,700910134
1479425834752659712,center/1479425834752659712.jpg,-0.04363323003053665,-0.6875,20.01388931274414,round2/train/center/1479425834752659712.jpg,761021762
1479425834752659712,center/1479425834752659712.jpg,-0.04014257341623306,-0.8125,20.002777099609375,round2/train/center/1479425834752659712.jpg,801116150
1479425834855223808,center/1479425834855223808.jpg,-0.036651913076639175,-0.5,19.988889694213867,round2/train/center/1479425834855223808.jpg,861183504
1479425834855223808,center/1479425834855223808.jpg,-0.024434609338641167,-0.375,19.9777774810791,round2/train/center/1479425834855223808.jpg,901258594
1479425834947911168,center/1479425834947911168.jpg,0.001745329238474369,-0.125,19.95833396911621,round2/train/center/1479425834947911168.jpg,961394638
1479425834947911168,center/1479425834947911168.jpg,0.024434609338641167,0.0,19.938888549804688,round2/train/center/1479425834947911168.jpg,1462015
1479425835049034240,center/1479425835049034240.jpg,0.04712389037013054,0.0,19.924999237060547,round2/train/center/1479425835049034240.jpg,61576892
1479425835049034240,center/1479425835049034240.jpg,0.054105207324028015,0.0,19.913888931274414,round2/train/center/1479425835049034240.jpg,101603476
1479425835150235136,center/1479425835150235136.jpg,0.054105207324028015,-0.3125,19.90277862548828,round2/train/center/1479425835150235136.jpg,161709539
1479425835150235136,center/1479425835150235136.jpg,0.054105207324028015,-0.0625,19.886110305786133,round2/train/center/1479425835150235136.jpg,201805808
