timestamp,filename,angle,torque,speed,fullpath,filename2
1479424215885129728,center/1479424215885129728.jpg,0.003490658476948738,0.4375,23.011110305786133,round2/train/center/1479424215885129728.jpg,909100030
1479424215936808704,center/1479424215936808704.jpg,0.003490658476948738,0.3125,23.011110305786133,round2/train/center/1479424215936808704.jpg,949184948
1479424215988041984,center/1479424215988041984.jpg,0.003490658476948738,0.3125,23.008333206176758,round2/train/center/1479424215988041984.jpg,989267254
1479424216028577280,center/1479424216028577280.jpg,0.005235987715423107,0.375,23.0,round2/train/center/1479424216028577280.jpg,49350273
1479424216079084544,center/1479424216079084544.jpg,0.006981316953897476,0.625,23.008333206176758,round2/train/center/1479424216079084544.jpg,89395275
1479424216131317248,center/1479424216131317248.jpg,0.019198622554540634,0.625,23.005556106567383,round2/train/center/1479424216131317248.jpg,149619950
1479424216181780736,center/1479424216181780736.jpg,0.02617993950843811,0.625,23.01388931274414,round2/train/center/1479424216181780736.jpg,189638029
1479424216232393728,center/1479424216232393728.jpg,0.03316125646233559,0.5625,23.011110305786133,round2/train/center/1479424216232393728.jpg,249704897
1479424216283073536,center/1479424216283073536.jpg,0.03141592815518379,0.1875,23.01944351196289,round2/train/center/1479424216283073536.jpg,289735342
1479424216336681984,center/1479424216336681984.jpg,0.027925267815589905,0.1875,23.038888931274414,round2/train/center/1479424216336681984.jpg,349887951
1479424216377111808,center/1479424216377111808.jpg,0.027925267815589905,0.25,23.058332443237305,round2/train/center/1479424216377111808.jpg,389933506
1479424216437908992,center/1479424216437908992.jpg,0.02967059798538685,0.625,23.09166717529297,round2/train/center/1479424216437908992.jpg,450016768
1479424216479787264,center/1479424216479787264.jpg,0.03490658476948738,0.625,23.10555648803711,round2/train/center/1479424216479787264.jpg,490124518
1479424216530410496,center/1479424216530410496.jpg,0.03490658476948738,0.375,23.094444274902344,round2/train/center/1479424216530410496.jpg,550242152
1479424216581164032,center/1479424216581164032.jpg,0.03316125646233559,0.25,23.1027774810791,round2/train/center/1479424216581164032.jpg,590277828
1479424216632071424,center/1479424216632071424.jpg,0.03316125646233559,0.25,23.086111068725586,round2/train/center/1479424216632071424.jpg,650366546
1479424216683155456,center/1479424216683155456.jpg,0.03316125646233559,0.125,23.086111068725586,round2/train/center/1479424216683155456.jpg,690437404
1479424216735319296,center/1479424216735319296.jpg,0.027925267815589905,0.125,23.075000762939453,round2/train/center/1479424216735319296.jpg,750534925
1479424216785661952,center/1479424216785661952.jpg,0.02617993950843811,-0.0625,23.061111450195312,round2/train/center/1479424216785661952.jpg,790690542
1479424216836240896,center/1479424216836240896.jpg,0.02094395086169243,-0.0625,23.077777862548828,round2/train/center/1479424216836240896.jpg,850735348
1479424216888223232,center/1479424216888223232.jpg,0.013962633907794952,-0.0625,23.08888816833496,round2/train/center/1479424216888223232.jpg,890937991
1479424216929360384,center/1479424216929360384.jpg,0.006981316953897476,0.1875,23.13888931274414,round2/train/center/1479424216929360384.jpg,950872043
1479424216980689152,center/1479424216980689152.jpg,0.006981316953897476,0.375,23.141666412353516,round2/train/center/1479424216980689152.jpg,991164699
